Date,Price_Oil,Price_Dollar,Price_Gold
1/4/09,37.84,89.09,390.8
1/3/09,37.14,89.94,397.7
1/2/09,36.15,90.01,400.6
1/1/09,34.97,89.25,401
12/31/08,34.38,89.73,397.7
12/30/08,34.39,88.51,399.8
12/29/08,34.27,88.25,407
12/28/08,35.76,88.54,420.1
12/27/08,36.25,88.95,419.9
12/26/08,35.45,88.84,422.8
12/25/08,35.73,88.88,418.9
12/24/08,35.51,88.95,415.4
12/23/08,37.01,88.67,421.6
12/22/08,37.45,89.72,427.8
12/21/08,37.11,89.84,427.3
12/20/08,38.08,90.48,421.7
12/19/08,37.93,90.49,417.1
12/18/08,38.18,91.03,422.1
12/17/08,37.48,90.53,416.7
12/16/08,37.44,91.25,417.2
12/15/08,36.19,91,419.8
12/14/08,36.78,91.66,417.4
12/13/08,36.1,91.96,412.5
12/12/08,36.28,91.29,411.1
12/11/08,36.57,91.66,406.9
12/10/08,37.26,91.56,402.4
12/9/08,36.64,91.13,399.4
12/8/08,35.8,89.88,395.3
12/7/08,36.66,89.31,400.7
12/6/08,36.86,89.81,400
12/5/08,36.16,90.76,404.2
12/4/08,35.51,90.48,400.6
12/3/08,35.68,90.57,401.3
12/2/08,34.58,91.17,392.9
12/1/08,34.35,90.41,392.4
11/30/08,35.6,90.62,393.5
11/29/08,36,91.08,399.3
11/28/08,35.45,90.82,396.4
11/27/08,35.19,91.12,395.1
11/26/08,34.56,90.49,395.8
11/25/08,33.98,89.8,404.5
11/24/08,34,89.94,399
11/23/08,33.87,90.06,397.5
11/22/08,32.83,90.24,409.8
11/21/08,32.48,89.83,412.3
11/20/08,33.08,88.95,416
11/19/08,33.1,89.02,410.3
11/18/08,34.1,88.27,413.7
11/17/08,34.98,88.75,410.2
11/16/08,33.05,89.22,406.4
11/15/08,32.81,88.51,406.8
11/14/08,33.62,87.21,403.6
11/13/08,34.12,87.61,398.1
11/12/08,34.47,88.43,401
11/11/08,34.94,88.63,399.2
11/10/08,34.93,88.89,398.7
11/9/08,34.58,88.9,402.2
11/8/08,36.2,88.93,398.5
11/7/08,35.07,87.85,414.5
11/6/08,33.44,87.81,410
11/5/08,34.5,88.16,406.6
11/4/08,34.43,87.7,407.9
11/3/08,34.72,88.65,410
11/2/08,34.31,88.59,411.1
11/1/08,33.98,88.81,412.7
10/31/08,33.62,89.12,406.7
10/30/08,33.7,88.51,408.4
10/29/08,33.78,88.95,421.7
10/28/08,32.52,88.29,423.7
10/27/08,32.79,88,426.3
10/26/08,32.4,88.18,426.4
10/25/08,32.86,89.14,424
10/24/08,31.95,89.03,421.9
10/23/08,31.87,88.83,422.8
10/22/08,33.02,87.52,424.4
10/21/08,33.71,87.31,415.7
10/20/08,33.35,87.68,416.9
10/19/08,32.89,87.25,414.8
10/18/08,33.18,86.14,412.3
10/17/08,33.04,87.04,411
10/16/08,31.85,87.24,410.6
10/15/08,31.88,85.95,409.2
10/14/08,31.76,85.88,410.4
10/13/08,32.1,85.02,412
10/12/08,30.73,85.47,407.7
10/11/08,31.26,85.56,409.2
10/10/08,31.1,85.29,409.4
10/9/08,30.78,85.2,404.6
10/8/08,29.95,85.84,406.2
10/7/08,30.41,86,408.2
10/6/08,29.77,86.02,406.6
10/5/08,29.74,86.9,406.4
10/4/08,31.61,86.84,403.3
10/3/08,32.86,86.79,403.9
10/2/08,32.92,87.53,403.7
10/1/08,33.28,87.2,402.7
9/30/08,31.73,87.58,396.8
9/29/08,32.37,86.97,391.5
9/28/08,31.9,86.28,396
9/27/08,31.33,87.25,393.7
9/26/08,31.15,86.56,394.9
9/25/08,30.88,85.82,397.6
9/24/08,30.85,86.36,391.5
9/23/08,30.26,86.71,397.8
9/22/08,30.3,87.66,394.1
9/21/08,28.75,87.73,394.9
9/20/08,28.9,86.56,388.1
9/19/08,29.11,86.03,386.6
9/18/08,28.47,85.51,383.3
9/17/08,28.91,85.55,380.6
9/16/08,29.56,85.11,382.6
9/15/08,29.92,85.57,379.9
9/14/08,30.16,86.2,377
9/13/08,30.3,85.63,384.5
9/12/08,29.92,86.07,384.3
9/11/08,30.18,86.92,386.8
9/10/08,30.35,86.92,383.2
9/9/08,30.68,87,387.9
9/8/08,31.54,87.35,388.9
9/7/08,31.77,87.63,384.7
9/6/08,31.82,87.54,386.5
9/5/08,31.95,87.99,381.7
9/4/08,31.97,87.99,374
9/3/08,31.01,88.11,371.8
9/2/08,29.81,87.85,372.7
9/1/08,30.41,87.94,372.6
8/31/08,30.47,88.31,375.7
8/30/08,30.4,88.46,375.2
8/29/08,29.84,88.49,373.6
8/28/08,29.39,88.88,369.2
8/27/08,29.2,88.85,375.4
8/26/08,28.4,88.61,377.2
8/25/08,28.16,88.75,372.7
8/24/08,28.29,89.14,369.4
8/23/08,28.24,89.6,383.1
8/22/08,27.13,89.5,384.3
8/21/08,26.96,89.64,385.4
8/20/08,27.03,90.35,382.4
8/19/08,27.17,90.21,380.8
8/18/08,27.03,90.6,385
8/17/08,27.56,91.46,387.5
8/16/08,28.14,91.59,385.9
8/15/08,28.27,90.6,387.2
8/14/08,28.82,90.66,381.8
8/13/08,29.35,90.9,376.6
8/12/08,29.18,90.33,376.2
8/11/08,28.85,91.53,373.5
8/10/08,28.88,91.44,374.5
8/9/08,28.98,91.61,375.8
8/8/08,29.49,92.31,379.7
8/7/08,29.41,93.1,380
8/6/08,31.57,93.05,381.7
8/5/08,31.5,93.02,375.1
8/4/08,31.21,93.89,377.6
8/3/08,31.95,93.63,372.9
8/2/08,31.56,93.23,373.9
8/1/08,31.84,93.66,373.2
7/31/08,31.88,92.73,375.7
7/30/08,30.95,92.21,370.5
7/29/08,30.7,91.86,373.5
7/28/08,30.89,91.86,365.8
7/27/08,31.05,91.61,361.3
7/26/08,31.09,91.28,363.1
7/25/08,30.78,91.51,360.6
7/24/08,31.92,91.27,365.6
7/23/08,32.01,92.37,361.6
7/22/08,32.18,92.43,358.4
7/21/08,32.39,92.29,363.2
7/20/08,31.7,92.61,366
7/19/08,32.22,92.42,362.1
7/18/08,31.84,91.83,358.5
7/17/08,32.31,91.89,361.7
7/16/08,30.54,91.52,356.3
7/15/08,30.68,91.99,352.5
7/14/08,30.24,91.73,350.8
7/13/08,30.11,91.89,349.6
7/12/08,30.17,92.41,349.2
7/11/08,30.22,93.23,346.1
7/10/08,29.67,92.42,354
7/9/08,30.19,92.39,356.2
7/8/08,31.78,92.85,361.7
7/7/08,31.96,93.08,364.8
7/6/08,31.41,93.87,362.7
7/5/08,31.05,93.76,362.2
7/4/08,31.62,93.7,358.6
7/3/08,31.27,93.99,350.6
7/2/08,31.28,93.85,350.9
7/1/08,31.06,94.96,347.2
6/30/08,30.88,95.95,344.2
6/29/08,30.22,95.74,343.1
6/28/08,30.13,96.67,342.1
6/27/08,30.42,95.98,347.7
6/26/08,30.15,96.01,344.8
6/25/08,30.4,96.56,344.3
6/24/08,30.19,96.5,343.6
6/23/08,29.27,96.44,344.1
6/22/08,29.01,97.16,348.1
6/21/08,29.95,97.09,351
6/20/08,28.78,98.2,351.3
6/19/08,29.17,98.71,351.4
6/18/08,30.82,98.95,346
6/17/08,29.96,98,345.2
6/16/08,30.36,98.1,343.9
6/15/08,31.07,98.83,349.3
6/14/08,31.18,98.86,346.3
6/13/08,30.65,98.76,353
6/12/08,31.51,98.83,356.3
6/11/08,32.36,98.83,361.3
6/10/08,31.73,98.61,357.2
6/9/08,31.45,97.37,363.2
6/8/08,31.28,97.31,359
6/7/08,30.74,97.35,356.6
6/6/08,30.05,96.65,353.3
6/5/08,30.67,96.68,355.5
6/4/08,30.71,96.18,352.2
6/3/08,29.56,96.15,361.8
6/2/08,29.1,95.87,363.7
6/1/08,28.58,96.36,368.6
5/31/08,29.35,95.83,362.6
5/30/08,29.16,96.23,365.2
5/29/08,28.85,96.16,366
5/28/08,29.03,96.18,364.5
5/27/08,29.28,96.66,369.6
5/26/08,28.83,96.89,365.2
5/25/08,29.14,96.07,367.8
5/24/08,28.74,95.33,368.8
5/23/08,29.17,95.06,368.1
5/22/08,28.5,94.96,372
5/21/08,27.35,95.34,366.3
5/20/08,27.72,95.44,364.2
5/19/08,26.98,96.38,354.7
5/18/08,26.23,96.11,352.6
5/17/08,25.72,96.86,352.3
5/16/08,26.49,96.86,350
5/15/08,25.67,96.72,351.6
5/14/08,26.03,96.07,348.6
5/13/08,25.8,96.07,348.4
5/12/08,25.24,95.8,341.9
5/11/08,25.49,95.39,342.5
5/10/08,26.26,95.59,342.3
5/9/08,26.64,95.82,341
5/8/08,26.65,95.51,342.1
5/7/08,29.91,94.55,339.1
5/6/08,30.87,94.41,333.7
5/5/08,30.55,94.12,334.5
5/4/08,29.18,94.3,333.4
5/3/08,29.29,94.73,334.8
5/2/08,28.63,95.15,331.5
5/1/08,28.14,94.97,334.4
4/30/08,27.46,94.12,333.5
4/29/08,28.85,94.39,327.2
4/28/08,28,94.08,325.8
4/27/08,27.96,94.04,324.9
4/26/08,28.62,93.16,324.2
4/25/08,28.97,93.17,327.9
4/24/08,28.56,92.61,326.7
4/23/08,29.78,92.4,325.6
4/22/08,31.04,92.22,322.2
4/21/08,30.16,92.9,321.5
4/20/08,30.37,92.97,325.3
4/19/08,28.63,93.56,324.9
4/18/08,27.97,93.3,329.6
4/17/08,28.66,93.48,334.3
4/16/08,26.91,92.52,335.9
4/15/08,28.61,93.73,331.5
4/14/08,29.88,93.53,328.7
4/13/08,31.67,93.34,330.3
4/12/08,34.93,93.27,328.4
4/11/08,35.38,92.71,329.5
4/10/08,36.01,93.45,326
4/9/08,37.83,92.72,332.9
4/8/08,36.72,93.05,336.1
4/7/08,37.27,93.56,337.6
4/6/08,37.78,93.54,337.1
4/5/08,37,93.26,336.5
4/4/08,36.69,93.78,335.9
4/3/08,36.89,94.08,346.5
4/2/08,35.88,95.22,350.5
4/1/08,36.6,94.58,354.7
3/31/08,37.2,94.72,350.8
3/30/08,37.7,94.55,356.8
3/29/08,36.06,94.98,353.1
3/28/08,36.48,94.93,353.2
3/27/08,35.58,95.58,349.2
3/26/08,36.79,95.34,350.2
3/25/08,37.16,96.37,346.1
3/24/08,36.96,96.76,354
3/23/08,36.8,96.7,352.3
3/22/08,36.36,97.19,356.3
3/21/08,35.77,98.02,351.8
3/20/08,35.44,98.67,353.1
3/19/08,34.48,98.36,349.9
3/18/08,35.12,98.33,344.2
3/17/08,34.16,98.78,351.9
3/16/08,33.93,98.73,357.4
3/15/08,33.58,99.59,352.6
3/14/08,32.76,99.3,362.5
3/13/08,33.51,99.06,363.7
3/12/08,33.85,99.76,369.9
3/11/08,33.63,99.96,370.1
3/10/08,32.67,100.18,376.4
3/9/08,32.29,99.82,379
3/8/08,33.28,100.16,370.8
3/7/08,32.25,100.53,368.3
3/6/08,32.85,101.04,368.6
3/5/08,34.61,100.45,366.3
3/4/08,33.91,100.34,370
3/3/08,33.66,100.08,369.4
3/2/08,33.21,99.15,368.2
3/1/08,32.37,99.06,364.5
2/29/08,32.26,99.96,359.7
2/28/08,31.68,100.64,357.3
2/27/08,31.99,100.61,356.6
2/26/08,30.56,100.87,357.7
2/25/08,31.08,100.98,350.7
2/24/08,32.1,101.92,352
2/23/08,33.08,101.15,354.7
2/22/08,31.85,101.58,354.5
2/21/08,31.2,100.86,353.3
2/20/08,31.37,100.74,353.9
2/19/08,32.72,99.99,347.3
2/18/08,32.49,99.55,351.7
2/17/08,31.97,98.16,351.2
2/16/08,31.75,97.99,346.1
2/15/08,30.3,97.85,347.6
2/14/08,30.56,98.04,343.4
2/13/08,30.44,98.31,349.2
2/12/08,30.1,98.28,348.7
2/11/08,30.1,99.13,346.8
2/10/08,28.44,99.1,345.1
2/9/08,28.01,99.71,340.5
2/8/08,27.4,99.81,345.9
2/7/08,27.74,99.62,342.1
2/6/08,27.2,99.83,337.4
2/5/08,26.93,99.66,337
2/4/08,27.29,100.09,333.2
2/3/08,26.71,99.55,331.4
2/2/08,27.3,100,324.8
2/1/08,27.24,100.53,323.5
1/31/08,26.89,100.04,325.8
1/30/08,26.4,99.59,326.3
1/29/08,26.11,100.51,324.8
1/28/08,26.76,100.39,322.2
1/27/08,26.35,100.27,320.2
1/26/08,26.98,99.57,317.6
1/25/08,26.42,99.46,316.8
1/24/08,26.71,99.65,317.8
1/23/08,25.51,99.14,320.7
1/22/08,25.29,99.9,317.4
1/21/08,25.19,99.91,317.4
1/20/08,25.9,99.52,318.6
1/19/08,25.94,99.28,319.2
1/18/08,25.78,99.48,320.7
1/17/08,25.38,99.26,317.9
1/16/08,25.77,99.22,318.7
1/15/08,26.14,99.86,324.5
1/14/08,26.95,100.23,321.2
1/13/08,27.13,100.23,321.3
1/12/08,27.22,100.55,320.5
1/11/08,26.81,100.79,317.5
1/10/08,26.86,101.34,318.2
1/9/08,27.29,101.21,318.3
1/8/08,27.05,101.47,318.8
1/7/08,28.2,101.23,318
1/6/08,28.18,101.94,316.5
1/5/08,27.92,101.87,317.7
1/4/08,28.37,102.57,315.2
1/3/08,29.6,101.97,313.4
1/2/08,29.62,102.47,310.7
1/1/08,29.47,102.98,312
12/31/07,29.72,101.85,313
12/30/07,30.03,102.01,310.9
12/29/07,29.37,102.41,312.7
12/28/07,28.97,102.82,311.6
12/27/07,29.35,103.25,314
12/26/07,29.48,103.64,312.6
12/25/07,29.64,103.46,317.8
12/24/07,29.62,103.48,316.3
12/23/07,29.76,103.63,316.5
12/22/07,30.49,103.51,319.6
12/21/07,30.83,104.06,318.2
12/20/07,30.45,103.98,321.9
12/19/07,30.54,104.51,322.1
12/18/07,30.41,105.35,321.1
12/17/07,30.64,105.37,321.5
12/16/07,30.77,105.24,320.9
12/15/07,30.71,105.36,323.9
12/14/07,29.61,106.1,319.7
12/13/07,29.5,106.14,320.3
12/12/07,29.48,106.37,322.2
12/11/07,29.08,106.35,325.9
12/10/07,29.67,106.41,323
12/9/07,29.81,106.54,321.9
12/8/07,28.85,106.77,322.6
12/7/07,29.77,106.53,320.6
12/6/07,29.73,106.54,317
12/5/07,29.73,106.12,317.1
12/4/07,29.61,105.81,316.6
12/3/07,28.98,105.87,318.9
12/2/07,28.27,105.67,316.6
12/1/07,27.79,105.2,317.9
11/30/07,28.98,105.04,321.3
11/29/07,28.92,105.21,319.9
11/28/07,28.34,105.1,318.2
11/27/07,28.83,104.66,314.9
11/26/07,29.28,104.57,313.4
11/25/07,28.63,104.5,312.4
11/24/07,28.84,104.97,312.9
11/23/07,29.24,105.6,309.4
11/22/07,30.11,105.87,312.3
11/21/07,29.84,106.12,309.4
11/20/07,29.33,106.08,306.7
11/19/07,29.06,106.64,306.6
11/18/07,28.15,107.07,307.6
11/17/07,27.9,107.07,308.7
11/16/07,27.86,107.16,306
11/15/07,26.86,107.92,313.7
11/14/07,26.67,107.91,314.3
11/13/07,26.5,108,311.8
11/12/07,27.17,107.94,314.2
11/11/07,26.58,108.23,314.1
11/10/07,26.84,108.52,314.2
11/9/07,26.47,108.37,310.4
11/8/07,27.02,107.63,314.3
11/7/07,27.36,107.78,305.5
11/6/07,26.55,107.15,307.8
11/5/07,26.54,107.25,307
11/4/07,26.77,107.2,304
11/3/07,26.87,106.94,303.2
11/2/07,26.31,108.07,303.7
11/1/07,26.6,107.55,302.5
10/31/07,27.83,107.6,303.4
10/30/07,27.57,106.97,309.8
10/29/07,27.88,107.16,311.5
10/28/07,27.75,107.07,312.7
10/27/07,27.07,106.87,323.6
10/26/07,27.48,107.53,323.9
10/25/07,26.83,107.68,317
10/24/07,26.77,107.79,317.4
10/23/07,26.09,107.52,317.2
10/22/07,26.07,107.86,319.6
10/21/07,26.8,107.53,315.6
10/20/07,26.77,107,317.2
10/19/07,26.81,107.76,314.7
10/18/07,26.86,108.33,316.1
10/17/07,26.86,108.24,312.1
10/16/07,26.76,108.06,310.9
10/15/07,26.32,107.16,312.8
10/14/07,26.47,107.62,314
10/13/07,25.82,107.52,313.5
10/12/07,25.53,107.1,319.2
10/11/07,25.31,106.84,320.5
10/10/07,25.43,105.98,320.2
10/9/07,26.09,106.1,324.3
10/8/07,25.94,105.57,324.6
10/7/07,25.64,106.98,323.2
10/6/07,24.64,106.7,319.8
10/5/07,24.12,107.08,319.2
10/4/07,24.29,106.77,317.4
10/3/07,24.75,107.86,319.1
10/2/07,24.79,107.97,317.7
10/1/07,24.89,108.13,320.3
9/30/07,25.33,107.14,319.7
9/29/07,25.08,107.31,318.7
9/28/07,25.31,107.52,324.6
9/27/07,24.67,106.72,324.9
9/26/07,25.76,106.72,321.2
9/25/07,25.27,106.79,327.8
9/24/07,25.88,107.11,326.7
9/23/07,26.15,107.41,326.5
9/22/07,26.37,108.21,325.5
9/21/07,27.33,108.66,325.4
9/20/07,28.33,107.85,323.9
9/19/07,28.18,108.69,320.4
9/18/07,27.95,107.27,322.5
9/17/07,28.15,106.67,318
9/16/07,29.36,107.02,315.8
9/15/07,28.38,107.41,315.7
9/14/07,27.99,106.8,310.6
9/13/07,27.68,107.1,309.8
9/12/07,27.85,106.61,308.7
9/11/07,26.63,105.12,307.3
9/10/07,26.12,105.52,310.6
9/9/07,26.62,106.66,311
9/8/07,26.24,104.75,309.5
9/7/07,26.75,104.06,308.2
9/6/07,27.29,104.47,311.6
9/5/07,27.57,104.42,311.2
9/4/07,27.11,104.49,312.2
9/3/07,26.73,104.67,308.3
9/2/07,26.38,105.89,309.1
9/1/07,26.62,105.72,308.9
8/31/07,26.27,106.01,311.2
8/30/07,26.38,105.65,311.6
8/29/07,26.18,106.3,308.1
8/28/07,25.94,107.67,304.3
8/27/07,24.75,107.34,304
8/26/07,24.57,107.05,303
8/25/07,23.47,106.8,302.3
8/24/07,24.99,106.51,304.5
8/23/07,26.13,106.11,302.1
8/22/07,25.82,106.37,298.8
8/21/07,26.54,106.56,300
8/20/07,26.21,107.57,302.1
8/19/07,26.58,108.21,302.2
8/18/07,27.56,108.19,301.7
8/17/07,27.71,108.94,298.8
8/16/07,26.88,109.67,300.5
8/15/07,26.31,110.2,300.1
8/14/07,25.87,110.85,301.1
8/13/07,25.36,110.76,302.6
8/12/07,24.99,111.15,305.9
8/11/07,25.35,111,303.2
8/10/07,25.61,110.78,302.6
8/9/07,24.9,111.1,296.6
8/8/07,24.88,110.99,297.4
8/7/07,25.11,110.83,297.3
8/6/07,24.51,111.34,292.8
8/5/07,24.56,111.09,292.1
8/4/07,24.16,111.3,292.8
8/3/07,24.2,111.81,292.1
8/2/07,24.31,111.17,289.9
8/1/07,23.84,111.49,291
7/31/07,23.71,112.1,293.6
7/30/07,23.15,113,293.6
7/29/07,23.17,112.8,291.1
7/28/07,22.45,112.79,290.1
7/27/07,22.4,112.33,290.1
7/26/07,21.74,112.8,293.5
7/25/07,21.29,112.82,294
7/24/07,21.41,113,296.7
7/23/07,20.48,114.13,298
7/22/07,21.07,114.12,296.7
7/21/07,20.95,115.09,296.3
7/20/07,20.29,114.15,298
7/19/07,20.88,113.95,292.7
7/18/07,21.5,114.52,293.2
7/17/07,21.23,114.91,293.2
7/16/07,21.18,113.92,292.3
7/15/07,20.73,113.66,293.2
7/14/07,21.41,113.59,298.4
7/13/07,20.26,114.87,299.7
7/12/07,19.64,114.54,299.4
7/11/07,19.78,115.19,300.7
7/10/07,20.07,114.89,300.1
7/9/07,20.07,115.04,303.5
7/8/07,20.38,115.45,299.7
7/7/07,19.48,116.15,297.5
7/6/07,19.08,116.57,298.2
7/5/07,19.58,116.43,289.3
7/4/07,20.05,116.29,286
7/3/07,19.99,116.39,282.1
7/2/07,19.7,116.6,281.9
7/1/07,19.5,117.37,281.4
6/30/07,18.34,117.64,278.3
6/29/07,18,117.74,278.8
6/28/07,17.97,117.37,278.1
6/27/07,18.86,117.51,278.6
6/26/07,18.9,117.59,281.5
6/25/07,18.89,118.2,283.1
6/24/07,19.68,117.69,284.4
6/23/07,20.38,117.94,287.3
6/22/07,20.18,117.68,284.4
6/21/07,21.25,117.92,285.4
6/20/07,21.48,117.77,287.4
6/19/07,21.62,118.62,287.1
6/18/07,20.37,118.54,283.4
6/17/07,21.01,118.14,278.9
6/16/07,19.84,118.1,278.6
6/15/07,20.41,118.05,278.9
6/14/07,20.9,117.52,278.2
6/13/07,21.27,117.22,278.9
6/12/07,19.62,117.5,278.7
6/11/07,19.28,117.5,276.5
6/10/07,19.8,117.22,277.4
6/9/07,19.36,117.29,279.7
6/8/07,19.22,117.96,278
6/7/07,19.23,117.8,276
6/6/07,18.12,117.73,275.5
6/5/07,18.36,117.99,280.4
6/4/07,18.08,116.8,277.7
6/3/07,18.37,117.96,278
6/2/07,19.04,118.57,273.9
6/1/07,18.54,118.81,273.8
5/31/07,19.49,119.4,272.2
5/30/07,19.65,119.16,272.2
5/29/07,20.09,119.57,273.9
5/28/07,19.44,119.82,274.2
5/27/07,18.62,119.13,273.7
5/26/07,19.22,118.48,275.1
5/25/07,19.48,119.16,276.9
5/24/07,18.69,118.93,273.9
5/23/07,18.96,118.36,273.5
5/22/07,19.15,118.76,274.1
5/21/07,17.72,118.6,273.2
5/20/07,18.03,118.43,272.3
5/19/07,17.45,118.8,272.9
5/18/07,19.74,118.25,273
5/17/07,21.67,118.44,272.7
5/16/07,21.2,118.98,274.7
5/15/07,22.22,119.07,275.1
5/14/07,21.17,119.3,277.8
5/13/07,20.09,119.4,277.8
5/12/07,19.92,118.9,278.3
5/11/07,20.02,119.79,277.4
5/10/07,20.18,120.24,276.8
5/9/07,20.39,119.73,281
5/8/07,21.18,119.62,279.7
5/7/07,21.87,120.04,278.5
5/6/07,22.15,119.85,279.8
5/5/07,22.03,118.64,279.7
5/4/07,22.01,118.47,279.5
5/3/07,22.33,117.75,280.6
5/2/07,21.85,117.66,279.1
5/1/07,21.76,117.51,277.9
4/30/07,21.83,117.85,277.8
4/29/07,21.31,117.59,275.9
4/28/07,21.81,117.29,276.1
4/27/07,22,116.64,275.5
4/26/07,22.29,116.64,280.1
4/25/07,22.5,116.88,279.2
4/24/07,23.34,117.01,283.4
4/23/07,22.53,116.83,282.3
4/22/07,22.48,116.33,282.1
4/21/07,22.45,116.33,284.9
4/20/07,22.39,116.11,282.2
4/19/07,22.63,115.79,285.4
4/18/07,22.08,116.75,288.9
4/17/07,22.79,117.26,292.1
4/16/07,23.28,117.57,291.4
4/15/07,23.43,117.85,290.5
4/14/07,22.74,117.94,290.5
4/13/07,22.38,116.98,289.9
4/12/07,21.81,115.59,292.2
4/11/07,22.01,115.48,292.4
4/10/07,25.97,115.15,291.7
4/9/07,26.59,114.93,293.3
4/8/07,26.72,114.93,290.5
4/7/07,27.7,115.8,289.7
4/6/07,28.81,115.33,291.9
4/5/07,29.53,116.05,289
4/4/07,27.63,116.26,291.5
4/3/07,28.03,116.15,288.1
4/2/07,27.58,115.63,289.8
4/1/07,26.95,116.41,290.2
3/31/07,26.93,116.08,271.6
3/30/07,27.2,115.96,271.6
3/29/07,26.55,116.13,273.1
3/28/07,27.05,116.13,273
3/27/07,27.17,116.17,272
3/26/07,26.67,116.89,271.6
3/25/07,26.9,117.11,274.4
3/24/07,26.63,117.33,275.4
3/23/07,26.37,117.3,273.7
3/22/07,27.91,117.15,272.3
3/21/07,27.18,116.62,272.6
3/20/07,26.68,116.93,272.5
3/19/07,27.4,116.41,275.3
3/18/07,27.56,116.51,274.9
3/17/07,28.01,116.2,275
3/16/07,27.82,116.4,276.1
3/15/07,28.05,115.34,279.3
3/14/07,27.64,115.09,275.2
3/13/07,27.54,115.13,275.7
3/12/07,27.94,114.98,276.3
3/11/07,27.74,114.81,275.7
3/10/07,27.62,114.54,273.9
3/9/07,27.71,114.54,273.4
3/8/07,26.77,114.46,267.9
3/7/07,26.35,114.86,267.2
3/6/07,26.63,114.35,267.1
3/5/07,27.02,114.44,267.9
3/4/07,26.73,115.65,267.4
3/3/07,26.84,115.55,267.4
3/2/07,26.31,115.6,266.2
3/1/07,26.12,115.85,264.6
2/28/07,25.59,115.75,267.4
2/27/07,24.7,114.86,266.2
2/26/07,24.89,114.35,267.7
2/25/07,25.57,114.38,269.7
2/24/07,26.06,113.92,268.8
2/23/07,26.59,113.82,269.9
2/22/07,26.8,113.89,269.4
2/21/07,27.11,114.44,270.4
2/20/07,27.49,113.7,268.1
2/19/07,27.59,113.35,266.9
2/18/07,28.21,112.59,267.1
2/17/07,27.02,112.91,266.6
2/16/07,26.24,113.16,268.3
2/15/07,25.95,113.4,266.2
2/14/07,26.25,113.01,266.5
2/13/07,25.56,113,265.9
2/12/07,25.61,113.48,265.1
2/11/07,26.98,112.98,267.6
2/10/07,27.25,112.29,269.4
2/9/07,26.83,112.28,270.6
2/8/07,26.56,112.84,269.3
2/7/07,26.5,113.04,272.1
2/6/07,27.48,111.87,276.2
2/5/07,27.55,111.61,273.7
2/4/07,28.51,111.92,272.3
2/3/07,29.04,112.01,272.6
2/2/07,28.84,114.57,272.4
2/1/07,29.18,114.05,273.4
1/31/07,29.04,114.97,272.4
1/30/07,28.33,115.6,271.2
1/29/07,27.75,115.68,275.3
1/28/07,27.72,113.67,272
1/27/07,28.24,113.42,271.5
1/26/07,28.13,112.84,267.9
1/25/07,27.93,113.54,273.4
1/24/07,28.37,113.43,266
1/23/07,28.55,113.39,265.7
1/22/07,28.66,113.33,265.7
1/21/07,28.38,113.09,266.4
1/20/07,28.41,113.27,265.3
1/19/07,29.58,113.29,265.7
1/18/07,29.74,113.4,273.8
1/17/07,29.98,112.99,277.9
1/16/07,29.91,113.08,279.1
1/15/07,28.91,113.19,283.6
1/14/07,28.86,114.39,285.1
1/13/07,28.98,115.01,285.4
1/12/07,28.71,115.29,287.4
1/11/07,28.55,115.25,273.6
1/10/07,28.52,116.54,272
1/9/07,28.23,116.83,268.1
1/8/07,27.39,116.42,268.3
1/7/07,27.77,116.14,267.9
1/6/07,28.36,116.28,269.1
1/5/07,28.45,116.56,270
1/4/07,27.8,117.18,265.1
1/3/07,28.94,117.2,266.1
1/2/07,28.46,116.94,266.1
1/1/07,28.27,116.74,266.3
12/31/06,28.44,116.64,265.4
12/30/06,27.29,117.12,264.4
12/29/06,26.86,117.85,264
12/28/06,27.61,117.21,263.9
12/27/06,27.28,117.33,264.4
12/26/06,27.82,117.38,262.4
12/25/06,27.95,118.9,264.1
12/24/06,28.24,119.3,263.7
12/23/06,28.79,119.33,264.8
12/22/06,28.25,119.09,265.3
12/21/06,28.18,118.64,261.3
12/20/06,28.48,119.13,261.1
12/19/06,27.28,119.89,263.3
12/18/06,27.06,119.9,260.1
12/17/06,27.26,120.9,258.7
12/16/06,27.12,119.91,257.3
12/15/06,26.19,119.6,258.3
12/14/06,25.59,119.67,260
12/13/06,26.29,119.43,258.1
12/12/06,26.32,120.01,258.4
12/11/06,26.31,118.38,256.8
12/10/06,27.75,118.07,255.6
12/9/06,27.48,118.32,257.9
12/8/06,27.3,118.91,258.8
12/7/06,26.54,118.89,259.7
12/6/06,26.8,119.13,261
12/5/06,25.96,119.04,261.9
12/4/06,26.15,118.36,261.5
12/3/06,26.74,118.29,261.1
12/2/06,26.55,117.99,261.9
12/1/06,26.41,119.03,260.5
11/30/06,27.59,119.61,259.8
11/29/06,28,120.05,258.1
11/28/06,28.01,119.21,260
11/27/06,28.39,119.09,262.5
11/26/06,29,119.36,266.8
11/25/06,28.32,118.7,271.6
11/24/06,28.6,119.19,270.8
